rank,shortname,url,length_chars,words,difficulty,name
3168,blindbottles,https://open.kattis.com/problems/blindbottles,1866,358,6.5,Blind Bottles
3169,nuclearmalware,https://open.kattis.com/problems/nuclearmalware,1866,315,4.0,Nuclear Malware
3170,packingpests,https://open.kattis.com/problems/packingpests,1866,358,7.3,Packing Pests
3171,theshaft,https://open.kattis.com/problems/theshaft,1866,350,2.4,The Shaft
3172,allergy,https://open.kattis.com/problems/allergy,1867,325,7.5,Allergy Test
3173,haypoints,https://open.kattis.com/problems/haypoints,1867,322,1.9,Hay Points
3174,spaghetti,https://open.kattis.com/problems/spaghetti,1867,306,8.6,Spaghetti
3175,tiltingtiles,https://open.kattis.com/problems/tiltingtiles,1867,336,7.9,Tilting Tiles
3176,trimmingpolygons,https://open.kattis.com/problems/trimmingpolygons,1867,357,7.2,Trimming Convex Polygons
3177,walkingonsunshine,https://open.kattis.com/problems/walkingonsunshine,1867,350,2.6,Walking on Sunshine
3178,cuttingcorners,https://open.kattis.com/problems/cuttingcorners,1868,352,2.5,Cutting Corners
3179,hanjie,https://open.kattis.com/problems/hanjie,1868,349,4.3,Hanjie
3180,happyandunhappynumbers,https://open.kattis.com/problems/happyandunhappynumbers,1868,348,4.8,Happy and Unhappy Numbers
3181,router,https://open.kattis.com/problems/router,1868,347,1.9,Router
3182,browniepoints2,https://open.kattis.com/problems/browniepoints2,1869,320,6.7,Brownie Points II
3183,ecocover,https://open.kattis.com/problems/ecocover,1869,326,6.4,Economical Coverage
3184,marathon,https://open.kattis.com/problems/marathon,1869,332,7.3,Marathon
3185,paintbysine,https://open.kattis.com/problems/paintbysine,1869,357,6.0,Paint By Sine
3186,perfectskyline,https://open.kattis.com/problems/perfectskyline,1869,348,4.8,Perfect Skyline
3187,springoalla,https://open.kattis.com/problems/springoalla,1870,360,3.6 - 5.0,Springoalla
3188,winterwonderland,https://open.kattis.com/problems/winterwonderland,1871,363,5.9,Random Walking in a Winter Wonderland
3189,tracksmoothing,https://open.kattis.com/problems/tracksmoothing,1871,355,1.9,Track Smoothing
3190,labourlaws,https://open.kattis.com/problems/labourlaws,1872,327,4.6,Labour Laws
3191,roadtosavings,https://open.kattis.com/problems/roadtosavings,1872,351,3.9,Road To Savings
3192,asteroidavoidance,https://open.kattis.com/problems/asteroidavoidance,1873,331,2.7,Asteroid Avoidance
3193,clockcatchup,https://open.kattis.com/problems/clockcatchup,1873,346,1.8,Clock Catchup
3194,coast,https://open.kattis.com/problems/coast,1873,348,2.5,Coast Length
3195,cellularmerging,https://open.kattis.com/problems/cellularmerging,1874,319,8.8,Cellular Merging
3196,constellationcreation,https://open.kattis.com/problems/constellationcreation,1874,334,5.5,Constellation Creation
3197,thief,https://open.kattis.com/problems/thief,1875,367,8.1,Jewel Thief
3198,tolower,https://open.kattis.com/problems/tolower,1875,318,2.3,ToLower
3199,catchingapples,https://open.kattis.com/problems/catchingapples,1876,365,2.8 - 4.2,Catching Apples
3200,circlebounce,https://open.kattis.com/problems/circlebounce,1876,352,4.9,Circle Bounce
3201,armcoordination,https://open.kattis.com/problems/armcoordination,1877,325,1.6,Arm Coordination
3202,fireworks,https://open.kattis.com/problems/fireworks,1877,335,4.1 - 6.9,Fireworks
3203,sightseeingtour2,https://open.kattis.com/problems/sightseeingtour2,1877,368,6.2,Sightseeing Tour
3204,mushroommisery,https://open.kattis.com/problems/mushroommisery,1878,341,7.0,Mushroom Misery
3205,princeza,https://open.kattis.com/problems/princeza,1878,347,6.2,Princeza
3206,easygoingworkplace,https://open.kattis.com/problems/easygoingworkplace,1879,383,5.7,Easygoing Workplace
3207,fishcensus,https://open.kattis.com/problems/fishcensus,1879,347,5.4,Fish Census
3208,transitwoes,https://open.kattis.com/problems/transitwoes,1879,366,1.4,Transit Woes
3209,samthjappanleglykilord,https://open.kattis.com/problems/samthjappanleglykilord,1880,361,7.7,Compressible Passwords
3210,pebblepuzzle,https://open.kattis.com/problems/pebblepuzzle,1880,331,6.5,Puzzle
3211,recovery,https://open.kattis.com/problems/recovery,1880,380,5.5,Recovery
3212,busyboard,https://open.kattis.com/problems/busyboard,1881,351,7.9,Busy Board
3213,orecartbobaeasy,https://open.kattis.com/problems/orecartbobaeasy,1881,357,3.2,Orecart Boba Easy
3214,prjonamynstur,https://open.kattis.com/problems/prjonamynstur,1881,347,1.3 - 1.6,Prjónamynstur
3215,runningroutes,https://open.kattis.com/problems/runningroutes,1881,327,6.1,Running Routes
3216,endoftheworld,https://open.kattis.com/problems/endoftheworld,1881,362,4.4,The End of the World
3217,whichbits,https://open.kattis.com/problems/whichbits,1881,349,5.7,Which Bits?
3218,doors,https://open.kattis.com/problems/doors,1882,371,5.8,Doors
3219,nvwls,https://open.kattis.com/problems/nvwls,1882,306,8.2,NVWLS
3220,treasurefinding,https://open.kattis.com/problems/treasurefinding,1882,328,7.9,Treasure Finding
3221,alphabetmodeling,https://open.kattis.com/problems/alphabetmodeling,1883,353,5.7,Alphabet Modeling
3222,conferenceseating,https://open.kattis.com/problems/conferenceseating,1883,352,8.2,Conference Seating
3223,bookclub,https://open.kattis.com/problems/bookclub,1884,356,4.2,Book Club
3224,donthungertogether,https://open.kattis.com/problems/donthungertogether,1884,365,7.8,Don't Hunger Together
3225,flowshop,https://open.kattis.com/problems/flowshop,1884,347,2.0,Flow Shop
3226,jabuke2,https://open.kattis.com/problems/jabuke2,1884,353,7.1,Jabuke
3227,gruesomecave,https://open.kattis.com/problems/gruesomecave,1885,376,4.8,Gruesome Cave
3228,lazyriverdefense,https://open.kattis.com/problems/lazyriverdefense,1885,360,7.1,Lazy River Defense
3229,loopytransit,https://open.kattis.com/problems/loopytransit,1885,343,3.4,Loopy Transit
3230,pebblesolitaire2,https://open.kattis.com/problems/pebblesolitaire2,1885,376,2.2,Pebble Solitaire
3231,goofy,https://open.kattis.com/problems/goofy,1886,339,4.9,Goofy Geometry
3232,zabe,https://open.kattis.com/problems/zabe,1886,357,8.3,Žabe
3233,anti11hard,https://open.kattis.com/problems/anti11hard,1887,343,7.3,Ocean's Anti-11 (Hard)
3234,lazystudents,https://open.kattis.com/problems/lazystudents,1888,380,7.4,Lazy Students
3235,blimpsfortbarricade,https://open.kattis.com/problems/blimpsfortbarricade,1889,350,3.2,Blimps Fort Barricade
3236,greatgdp,https://open.kattis.com/problems/greatgdp,1889,350,6.6,Great GDP
3237,memorydevice,https://open.kattis.com/problems/memorydevice,1889,347,6.9,Memory Device
3238,whacamole,https://open.kattis.com/problems/whacamole,1890,362,6.0,Whac-a-Mole
3239,familyfares,https://open.kattis.com/problems/familyfares,1892,359,4.6,Family Fares
3240,numbers,https://open.kattis.com/problems/numbers,1892,362,6.8,Nice Numbers
3241,oddgnome,https://open.kattis.com/problems/oddgnome,1892,345,1.6,Odd Gnome
3242,waif,https://open.kattis.com/problems/waif,1892,376,2.3,Waif Until Dark
3243,stayingonsides,https://open.kattis.com/problems/stayingonsides,1893,358,3.5,Staying Onsides
3244,bakhaveri,https://open.kattis.com/problems/bakhaveri,1894,341,5.7,Baking Brakedown
3245,collidingtraffic,https://open.kattis.com/problems/collidingtraffic,1894,360,3.5,Colliding Traffic
3246,kletva,https://open.kattis.com/problems/kletva,1895,358,6.0,Kletva
3247,tidsfordriv,https://open.kattis.com/problems/tidsfordriv,1895,384,1.4 - 1.6,Passing Time
3248,samhverfur,https://open.kattis.com/problems/samhverfur,1895,358,1.6 - 5.2,Samhverfudulritun
3249,weather,https://open.kattis.com/problems/weather,1895,314,3.2,Weather Report
3250,arbitrage,https://open.kattis.com/problems/arbitrage,1896,336,3.4,Arbitrage?
3251,citizenship,https://open.kattis.com/problems/citizenship,1897,360,5.1,Citizenship
3252,pebblesolitaire,https://open.kattis.com/problems/pebblesolitaire,1897,376,1.8,Pebble Solitaire
3253,musiccollection,https://open.kattis.com/problems/musiccollection,1898,343,4.9,Music Collection
3254,sequentialmanufacturing,https://open.kattis.com/problems/sequentialmanufacturing,1898,359,3.1,Sequential Manufacturing
3255,stack,https://open.kattis.com/problems/stack,1898,369,5.7,Stack Construction
3256,subway,https://open.kattis.com/problems/subway,1898,347,4.5,Subway Tree System
3257,traininground3,https://open.kattis.com/problems/traininground3,1898,337,5.0,"Training, Round 3"
3258,wheelgame,https://open.kattis.com/problems/wheelgame,1898,359,7.1,Wheel Game
3259,cheatingluck,https://open.kattis.com/problems/cheatingluck,1900,351,7.6,Cheating Luck
3260,perfectporridge,https://open.kattis.com/problems/perfectporridge,1900,351,5.9,Perfect Porridge
3261,organizator,https://open.kattis.com/problems/organizator,1901,336,2.5 - 6.6,Organizator
3262,stanovi,https://open.kattis.com/problems/stanovi,1901,336,7.6,Stanovi
3263,lidaskipting,https://open.kattis.com/problems/lidaskipting,1902,344,1.1 - 1.6,Liðaskipting
3264,muskbyelon,https://open.kattis.com/problems/muskbyelon,1902,341,7.4,Musk By Elon
3265,shakespearewho,https://open.kattis.com/problems/shakespearewho,1902,354,6.6,"Shakespeare, who?"
3266,bookcase,https://open.kattis.com/problems/bookcase,1902,339,8.2,The Bookcase
3267,heavyhauling,https://open.kattis.com/problems/heavyhauling,1903,344,6.0,Heavy Hauling
3268,recessrocks,https://open.kattis.com/problems/recessrocks,1903,346,1.5,Recess Rocks
3269,equilibrium2,https://open.kattis.com/problems/equilibrium2,1904,322,6.0,Equilibrium
3270,exitsinexcess,https://open.kattis.com/problems/exitsinexcess,1904,348,4.0,Exits in Excess
3271,holaislenskrafraeda,https://open.kattis.com/problems/holaislenskrafraeda,1904,366,4.9,Hola Íslenskra Fræða
3272,reservoir,https://open.kattis.com/problems/reservoir,1904,337,4.8,Reservoir
3273,crisscrosscables,https://open.kattis.com/problems/crisscrosscables,1905,358,5.1,Criss-Cross Cables
3274,headlineheat,https://open.kattis.com/problems/headlineheat,1905,335,6.6,Headline Heat
3275,animal,https://open.kattis.com/problems/animal,1906,398,5.9,Animal Classification
3276,bond,https://open.kattis.com/problems/bond,1906,327,5.2,Bond
3277,caveexploration,https://open.kattis.com/problems/caveexploration,1906,345,2.6,Cave Exploration
3278,gathering,https://open.kattis.com/problems/gathering,1907,323,8.4,Gathering
3279,hackenbushredblue,https://open.kattis.com/problems/hackenbushredblue,1907,384,5.4,Red/Blue Hackenbush
3280,trip2007,https://open.kattis.com/problems/trip2007,1907,335,2.9,"The Trip, 2007"
3281,weathernodes,https://open.kattis.com/problems/weathernodes,1907,328,3.8,Weather Nodes
3282,dormlaundry,https://open.kattis.com/problems/dormlaundry,1908,343,4.8,Dorm Laundry Sorting
3283,railroad,https://open.kattis.com/problems/railroad,1908,342,6.3,Railroad Map
3284,suspiciousactivity,https://open.kattis.com/problems/suspiciousactivity,1908,350,1.8,Suspicious Activity
3285,cezar,https://open.kattis.com/problems/cezar,1909,356,5.4,Cezar
3286,hakkari,https://open.kattis.com/problems/hakkari,1909,356,1.3,Hakkari
3287,robots,https://open.kattis.com/problems/robots,1909,358,7.8,Robots
3288,bitcointoss,https://open.kattis.com/problems/bitcointoss,1910,347,6.0,Bitcoin Toss
3289,justaminute,https://open.kattis.com/problems/justaminute,1910,340,2.2,Just a Minute
3290,lemonadetrade,https://open.kattis.com/problems/lemonadetrade,1910,348,5.6,Lemonade Trade
3291,pop,https://open.kattis.com/problems/pop,1910,371,5.5,Pop!
3292,selectgroup,https://open.kattis.com/problems/selectgroup,1910,332,3.7,Select Group
3293,ballsandbins,https://open.kattis.com/problems/ballsandbins,1911,376,5.7,Balls and Bins
3294,downtime,https://open.kattis.com/problems/downtime,1911,324,2.8,Disastrous Downtime
3295,justiceserved,https://open.kattis.com/problems/justiceserved,1911,334,6.0,Justice Served
3296,kubb,https://open.kattis.com/problems/kubb,1911,400,4.3 - 6.5,Kubb
3297,palindromes,https://open.kattis.com/problems/palindromes,1911,349,7.3,Palindromes
3298,kleptocrat,https://open.kattis.com/problems/kleptocrat,1912,352,4.5,Kleptocrat
3299,financialplanning,https://open.kattis.com/problems/financialplanning,1913,333,3.7,Financial Planning
3300,problemsetconstruction,https://open.kattis.com/problems/problemsetconstruction,1913,371,5.9,Problem Set Construction
3301,trollhunt,https://open.kattis.com/problems/trollhunt,1913,354,2.7,Troll Hunt
3302,acornquarrels,https://open.kattis.com/problems/acornquarrels,1914,338,7.6,Acorn Quarrels
3303,rikjafraedi2,https://open.kattis.com/problems/rikjafraedi2,1914,356,2.3 - 6.4,Ríkjafræði 2
3304,smartphone,https://open.kattis.com/problems/smartphone,1914,348,2.7,Smart Phone
3305,zoninghouses,https://open.kattis.com/problems/zoninghouses,1914,366,6.4,Zoning Houses
3306,officehours2,https://open.kattis.com/problems/officehours2,1915,337,3.4,Office Hours 2
3307,theimp,https://open.kattis.com/problems/theimp,1916,377,8.0,The Imp
3308,applemarket,https://open.kattis.com/problems/applemarket,1917,365,7.2,Apple Market
3309,gearchanging,https://open.kattis.com/problems/gearchanging,1917,355,2.7,Gear Changing
3310,aspenavenue,https://open.kattis.com/problems/aspenavenue,1918,363,5.6,Aspen Avenue
3311,engaging,https://open.kattis.com/problems/engaging,1918,352,6.0,Engaging with Loyal Customers
3312,hyacinth,https://open.kattis.com/problems/hyacinth,1918,331,5.4,Hyacinth
3313,plowking,https://open.kattis.com/problems/plowking,1918,369,3.5,Mr. Plow King
3314,abstractart,https://open.kattis.com/problems/abstractart,1919,341,6.8,Abstract Art
3315,airports,https://open.kattis.com/problems/airports,1919,352,5.6,Airports
3316,autocoinomatic,https://open.kattis.com/problems/autocoinomatic,1919,350,6.4,Auto-Coin-o-Matic
3317,fraction,https://open.kattis.com/problems/fraction,1919,338,3.1,Continued Fraction
3318,fastestspeedrun,https://open.kattis.com/problems/fastestspeedrun,1919,371,5.0,Fastest Speedrun
3319,protectingthecollection,https://open.kattis.com/problems/protectingthecollection,1919,369,4.0,Protecting the Collection
3320,bargainouscrafting,https://open.kattis.com/problems/bargainouscrafting,1920,348,6.0,Bargainous Crafting
3321,cutinline,https://open.kattis.com/problems/cutinline,1920,396,1.6,Cut in Line
3322,exceedinglimits,https://open.kattis.com/problems/exceedinglimits,1920,357,5.4,Exceeding Limits
3323,hardevidence,https://open.kattis.com/problems/hardevidence,1920,371,5.8,Hard Evidence
3324,hashingalgorithm,https://open.kattis.com/problems/hashingalgorithm,1921,352,7.4,Hashing Algorithm
3325,kattiscompletionist,https://open.kattis.com/problems/kattiscompletionist,1921,347,2.7,Kattis Completionist
3326,olympiadtraining,https://open.kattis.com/problems/olympiadtraining,1921,308,6.8,Olympiad Training
3327,wiknow,https://open.kattis.com/problems/wiknow,1921,357,6.0,Wi Know
3328,balancingact,https://open.kattis.com/problems/balancingact,1922,321,3.9,Balancing Act
3329,hackenbushlupines,https://open.kattis.com/problems/hackenbushlupines,1922,381,6.7,Hackenbush Lupines
3330,monumentmaker,https://open.kattis.com/problems/monumentmaker,1922,324,4.0,Monument Maker
3331,towering,https://open.kattis.com/problems/towering,1923,356,2.0,A Towering Problem
3332,atomicenergy,https://open.kattis.com/problems/atomicenergy,1923,339,6.9,Atomic Energy
3333,compasscard,https://open.kattis.com/problems/compasscard,1923,370,7.8,Compass Card Sales
3334,downsizing,https://open.kattis.com/problems/downsizing,1923,333,7.8,Downsizing
3335,goblingardenguards,https://open.kattis.com/problems/goblingardenguards,1923,342,5.8,Goblin Garden Guards
3336,numbersquistem,https://open.kattis.com/problems/numbersquistem,1923,326,3.0,Number Squistem
3337,celebritysplit,https://open.kattis.com/problems/celebritysplit,1924,361,7.1,Celebrity Split
3338,escapewallmaria,https://open.kattis.com/problems/escapewallmaria,1924,394,5.2,Escape Wall Maria
3339,putnik,https://open.kattis.com/problems/putnik,1924,343,5.2,Putnik
3340,cdotpathfinder,https://open.kattis.com/problems/cdotpathfinder,1926,349,2.1,CDOT Pathfinder
3341,vjestica,https://open.kattis.com/problems/vjestica,1926,355,7.2,Vještica
3342,breedingbugs,https://open.kattis.com/problems/breedingbugs,1927,343,7.0,Breeding Bugs
3343,corporateretreat,https://open.kattis.com/problems/corporateretreat,1927,343,6.5,Corporate Retreat
3344,genefolding,https://open.kattis.com/problems/genefolding,1927,331,4.4,Gene Folding
3345,tetrisgeneration,https://open.kattis.com/problems/tetrisgeneration,1927,352,5.8,Tetris Generation
3346,breakingbad,https://open.kattis.com/problems/breakingbad,1928,352,2.1,Breaking Bad
3347,contractkiller,https://open.kattis.com/problems/contractkiller,1928,361,5.9,Contract killer
3348,hiredhelp,https://open.kattis.com/problems/hiredhelp,1928,361,5.5,Hired Help
3349,diceyfrequencies,https://open.kattis.com/problems/diceyfrequencies,1929,377,4.2,Dicey Frequencies
3350,dunglish,https://open.kattis.com/problems/dunglish,1929,353,2.6,Dunglish
